alive 'n kickin',0.7938994229183842,0.8268214182464957,0.20710164946950665,0.001253132902913991,0.0012531328853394887
orchestral manoeuvres in the dark,0.6689275275425316,0.7867801276676508,0.002853782718721859,0.13268415271308656,0.22786478719339273
"\"\"\"weird al\"\" yankovic\"",0.7866122953715698,0.6894654911001368,0.006121642603750891,0.23672093551407533,0.12807761735480333
big l,0.6087524045067326,0.6372926428399631,0.0013015551354061264,0.3345702274075881,0.03286901855088831
the easybeats,0.6470527617477329,0.963462322346804,0.027158754008980976,7.071249909130447E-4,7.071250220461378E-4
burt bacharach,0.40004122011541626,0.30848691170334847,0.001599940557609802,0.001599940543696468,0.22632444036037386
classics iv,0.544775350370981,0.32255141501916773,0.02291411468884198,0.0016773280079132105,0.3086464690595765
tina turner,0.7347743198680957,0.6883035786503041,0.014497744275167904,0.11602279749111034,0.12075582748586634
the smithereens,0.6861088211046991,0.7038946561694418,0.0010506996713772411,0.14110673769716528,0.19106022256809202
heather nova,0.1003709810387469,0.4173992220778066,7.209805595827998E-4,0.3483291297731697,7.209805548257335E-4
112,0.31883759274525963,0.5395251583432836,0.03466477487983257,6.341154503863871E-4,0.0479658903372787
roy orbison,0.5270534125916605,0.4268826856359541,0.029611781228480932,0.027753740004921566,0.10897824771466326
sonny & cher,0.5350714482000548,0.5695561262774171,0.022428677123048454,0.025796694724964226,0.061732231556730764
pale saints,0.2941055234954658,0.27725470505184935,0.0013157894849844698,0.00131578953519111,0.0013157895025725796
shakespears sister,0.15910964550700743,0.49247664191314083,0.0010121457578518465,0.0010121458127018948,0.2123838977619477
bobby vinton,0.39406430338004944,0.311718815871498,0.009175062852264881,0.043868441706139995,0.04648584318780341
the byrds,0.6131963255211401,0.5573721335727116,0.018018255310575583,0.12619844695952875,0.13413763191463024
kai winding,0.752679307502061,0.5545406423103503,0.0011198208386792566,0.0011198208579523254,0.3825302956195786
manfred mann,0.6897499312998077,0.6073951458744257,0.05561602437871903,0.04476834539076136,0.1470134440192933
indigo girls,0.3679582302830448,0.44576180290448836,0.018919454209620146,0.2364161477572859,0.17788234463492023
pretenders,0.5333539433910415,0.6451340622449869,0.029488360126352055,0.23941246991269713,0.012385835323216651
samantha fox,0.7964756801319043,0.8138079988083711,0.013957355540544988,0.010638433892790415,5.294768603596727E-4
sonny bono,0.6362324814509479,0.7036944497165476,0.09508405249825136,0.0021052631957088007,0.002105263399774749
low,0.21166529266281944,0.2091845110678131,0.0013850416514695036,0.23954552448076014,0.0013850415893163096
los hermanos arriagada,0.7495877988458366,0.31429289883728095,0.05799391940135201,9.39849666798733E-4,0.3559572805248189
chad & jeremy,0.5543075020610058,0.4261582543919289,0.0012859771055411086,0.0012859770816033471,0.1701392464415597
the righteous brothers,0.2661347308915322,0.28368991246630665,0.05788912389196247,0.008352491736743574,0.13395331303623095
johnny rivers,0.7109439406430338,0.5713079327402417,0.08214560533524395,0.020349333110326693,0.3212898175852994
joni mitchell,0.31893127482575134,0.1937959150748979,0.036282972647447925,0.16190260894148292,0.06365344744284472
faces,0.6522052761747733,0.7078237078074909,0.04033321678137988,0.10238208312881752,0.05487605155274682
limahl,0.7691673536685902,0.8037976761636598,0.0015948963323274888,0.0015948964522774015,0.7192115580051885
mint condition,0.38582028029678483,0.5054900613512654,0.07766643036235256,8.920607425430428E-4,8.920606897305646E-4
tasmin archer,0.7691673536685902,0.8007945793702466,8.488964346350915E-4,0.2276140639107165,8.488965122095562E-4
mary hopkin,0.583676834295136,0.40388528650744643,0.0010988801661843356,0.049027964562516034,0.2591902000394044
679424055,0.5317436108821104,0.6611305578312354,0.031348459494850954,0.29967323753477226,0.07251295077716051
k. s. chithra,0.5805853256389119,0.26824541467160934,0.21990409444483308,0.0012531328598266325,0.0012531329936030793
joan baez,0.3682281238958897,0.2543811178086843,0.02265970984737591,0.15536973336325513,0.1551270599364091
rockpile,0.7578318219291014,0.7817749663452952,0.027531697394024442,0.0011926747010655293,0.39085422948642595
wall of voodoo,0.6532357790601813,0.6706603849890006,0.001072596761226924,0.1797118156134329,0.08875890761222256
big country,0.8598516075845012,0.8548503216516872,5.370569327265998E-4,0.14697603955339908,5.370569702611115E-4
the clean,0.8052349546578731,0.6126005136496755,0.002192982479308724,0.002192982632077375,0.2535422134319522
babes in toyland ,0.6238664468260511,0.8128069665439001,0.0019493177699611308,0.3484333575368345,0.001949317797325655
leonard cohen,0.2926333765163114,0.2157913240133225,0.0228451551496102,0.2790299316816611,0.044150795515606335
new york dolls,0.6599340478153338,0.8398348376846202,0.02656573855620775,0.28744284269514847,0.11515457916395962
lucky dube,0.7113733168452873,0.6029238684264546,0.014544408129378397,0.08391168900290347,0.24433240234555087
mary j. blige,0.5597462672895483,0.5918012877101089,0.06169422603000828,0.004994459103951235,0.1766467466976534
goldfinger,0.9495053586150041,0.7677605146426995,9.746588737262375E-4,0.07998235190002301,0.22917082985607404
robin ward,0.3610882110469909,0.3843651573502595,0.0013495276759311293,0.0013495277056693455,0.448783412517508
girls at our best!,0.792868920032976,0.8268214182464957,6.418485373792596E-4,6.418485392641222E-4,0.11293430879469242
my bloody valentine,0.3389736191261335,0.7092001271711389,0.03150406504253111,0.35853391750917085,0.0639933237788974
stone temple pilots,0.35129843363561414,0.8773735476022875,0.016779057871899702,0.34250730069554786,0.10395213165284442
medicine,0.7227947238252266,0.7016923851876053,0.0018796992521767097,0.3003331881664655,0.001879699273449879
dusty springfield,0.5924361088211048,0.5277630292357478,0.06956443288054968,0.0033464426947960643,0.16636071441360445
the box tops,0.7493301731244847,0.41814999627615995,0.07028348805641724,0.0010408769707643405,0.22965360185513298
john cale,0.4421544380324265,0.45521599651338235,0.0015745656481925118,0.2320919422725622,0.10269167388439591
the cleaners from venus,0.5793487221764222,0.6600494429856067,0.03695346995326613,0.06617219722829824,0.2812182360903789
the tymes,0.40436933223413024,0.3748553508377839,0.005907979058738244,0.12805466382600203,0.16200862955705275
van dyke parks,0.5153201428964002,0.3396523828705494,0.02283152358855411,0.08296285313381242,0.0017210495394051444
the modern lovers,0.6544380324264909,0.6917932883500577,0.011818354642214519,0.10896837586132013,0.16140878717380047
thompson twins,0.8034315746084089,0.6659054817327628,6.176839452816822E-4,0.05266127605229538,0.009795829960223903
go west,0.9154987633965375,0.8548503216516872,6.049606826614289E-4,6.049607123703753E-4,6.049606878011596E-4
georgie fame,0.6750480901346524,0.5305158679630434,0.0010106660301180612,0.26849757255686824,0.16947079548469846
the tremeloes,0.7593775762572135,0.8578534184451004,0.03365521506752441,0.19554631030260364,0.03514010595025829
tracy chapman,0.463576407104849,0.33295760042301076,0.007631332148392248,0.08751996171362945,0.14278319738507667
beat happening,0.6372629843363561,0.5775643843931862,0.25873572418767427,0.07172548819616645,0.10230976712006128
ice cube,0.664350488752797,0.6990467999172173,0.003471815820412495,0.031137217998138893,0.03608594606895547
aaliyah,0.7262297334432537,0.6144357394678726,0.03426592533045831,0.028650598876201788,0.06313310209040794
the brothers four,0.6237376339653751,0.31827200208855366,0.022994347602797477,0.07945758409914506,0.218833940480578
bryan ferry,0.7381050524084324,0.7240011042243903,0.09343914269337675,0.11852081918290013,0.1011741903871028
steve harley,0.7722588623248146,0.8188131601307267,0.08398463771904731,0.0022883296299673023,0.0022883296021489826
the monochrome set,0.9361088211046991,0.9339318705449058,0.0037593985066703074,0.003759399180440355,0.5913263507865956
billy ocean,0.5514907941742236,0.7377295467085658,0.033806142964714604,0.001053368669622143,0.14354248612227763
alanis morissette,0.41750824402308323,0.7142052884934944,0.0013583474569480694,0.13788167327666206,0.3307958558969797
chris de burgh,0.22454657873042044,0.27525264052290715,5.95552486004834E-4,0.1646749717474908,0.04094948982901585
cold chisel,0.48474855729596045,0.8153095472050778,0.0010878788633104067,0.1556418329357227,0.02923387635568496
yaz,0.7190849134377576,0.4300122286101427,0.008194643859527794,0.3208808874063344,0.009395655592119585
bobby vee,0.6798080320339182,0.3792169914186937,0.04555352908477422,0.06629686877368679,0.05590584278024128
bill haley & his comets,0.8301731244847484,0.786980334120545,9.034871526655955E-4,0.020636952929464453,9.034871774641264E-4
the miracles,0.6415435347834357,0.5848796201720137,0.0821021443293539,0.0015562556315421193,0.10450216805819647
yoko ono,0.5729596042868919,0.7207119982125567,0.0761808211224211,0.21702495769483615,0.15093226594848114
bad religion,0.5736503197344087,0.9245979210518642,0.008880284526213894,0.23912836516239255,0.28680408012519
the crickets,0.7985366859027204,0.43341573830934454,0.05637472950312397,0.001480263199891668,0.1561200439831279
chaka khan,0.691143563773407,0.7345834453059422,0.05421418325907318,0.0491830191135015,0.20142352359201832
japan,0.5788849958779884,0.5157506420620943,0.0017100665336705104,0.07372723484502657,0.23819064119573985
the pointer sisters,0.8809769167353667,0.6591485139475827,0.017344108242620077,0.12981332642155036,0.03279138145520288
ned's atomic dustbin,0.7207337180544104,0.7177089014191435,7.112375814125379E-4,7.112375986374048E-4,7.112375592560169E-4
judy collins,0.3812860676009893,0.18079523604741207,0.00131005089057458,0.029347088545876532,0.22070686642011839
can,0.393755152514427,0.6572465526450876,0.007552924083960797,0.15790295860372378,0.15880082765904574
melissa manchester,0.2621599340478154,0.5215065775828034,0.09396636536226734,8.354219323674515E-4,0.17082040404975737
george lam,0.8505770816158286,0.4424250286895846,0.0010964912456288007,0.001096491285316543,0.2887072439858781
meat puppets,0.5251957955482274,0.52976509376469,0.0019386505385545426,0.15562425153341541,0.11009934173989698
sam brown,0.37860676009892835,0.3002784471346852,0.05420121662124418,6.418485418791433E-4,6.418485735575789E-4
our lady peace,0.5328386919483374,0.8978947090239453,9.209744920645992E-4,0.22317563839002882,0.22751891840219537
"peter, paul and mary",0.5099958779884584,0.23101535636882084,0.04982245407566142,0.09361078074999707,0.08869244362714894
strawberry alarm clock,0.726916735366859,0.5793161908560107,0.0015724302273205629,0.14719312629908535,0.32374596265688577
bodeans,0.7601504534212695,0.5725592230708305,0.0010875348452702995,0.017727223284507234,0.10823552896995356
gin blossoms,0.7307811211871393,0.7615040629897549,0.0012624715128397752,0.128639765530596,0.10803696998341676
the cranberries,0.44435284418796367,0.6023546540015594,0.019692488135707235,0.08729836806950873,0.17091569660056868
fun boy three,0.6279884583676834,0.48546941606184285,0.0011695906822853915,0.1525896248693218,0.2045245129069484
wham!,0.7382522671063478,0.5109957388058565,0.01134626798100032,0.08016913349170889,0.12455010472649512
pet shop boys,0.5905039159109645,0.8683642572220474,0.034287376639802684,0.05351620283753207,0.1989773853183353
the breeders,0.5414262159934047,0.4489317384086469,0.0030959753641254923,0.16964067994122842,0.0030959754455881327
stélios kazantzídis,0.6831203627370155,0.40688838330085975,0.04232851172778418,0.052286062926493175,0.0015720562518668887
johnny burnette,0.8429513602638086,0.560546835897177,0.04652743438176633,0.0010697359306407954,0.015721427403230313
dion,0.6024636945906525,0.3980715991253257,0.011965833083815809,0.041855574540141355,0.1366058461343094
the electric prunes,0.061830173124484744,0.14011328481930566,0.003095975241440842,0.0030959752848806503,0.4665375852092194
the stranglers,0.7544458838770464,0.7610392980098218,0.0011510257854395601,0.2266112369588291,0.028082051785269357
adam ant,0.6901621324539708,0.9185827091563487,0.001222118160996563,0.2179022090978855,0.024529362620644455
eddie cochran,0.7420651277823577,0.5223074033943802,0.04010945544098493,0.002673558986998027,0.04074909351008908
the go-go's,0.7538815608683703,0.8611901926600042,0.0011487601344687198,0.012937577323589312,0.18373233599173042
fats domino,0.8549051937345424,0.4974818032354964,0.10216025784360146,0.0017378277065094496,0.03680242025563772
the supremes,0.7057914262159934,0.6077318567270206,0.06497475545341182,0.010429714480920567,0.050441646288935126
tim buckley,0.3563936979023541,0.30203581488786785,0.03468249741514992,0.0669336750783713,0.1591151238274883
strawbs,0.9062242374278648,0.7107016755678455,0.0016977928798908803,0.42387520409674745,0.06233220924891321
billy idol,0.6618233031052486,0.7555812887583007,0.0010560583457244028,0.26690139992600936,0.07356626769379813
jewel,0.2721214619400934,0.24999325971608588,0.017677585606061478,0.19288383123066444,8.004386599869522E-4
dion & the belmonts,0.3929307502061006,0.3831639186328942,0.02245447508621728,0.07437117700916632,0.0463373126139285
frankie avalon,0.6461940093432261,0.3920397380445381,0.0207802980556902,0.002037782246360231,0.10221730074509995
smokey robinson & the miracles,0.7846248969497114,0.4270758673010274,0.04348779621678849,0.04185193848403982,0.14296250077888145
four tops,0.7075303998351196,0.6727875785510017,0.02930848408074958,0.03612221734173505,0.19236375217741788
the youngbloods,0.6883301273243566,0.5001512226074195,0.019589310655222705,0.043627254090703754,0.1191981681511368
th' dudes,0.7470115416323164,0.6571464494186405,0.03660514462800851,0.0014642170216488894,0.19653942564685767
en vogue,0.5669311624072547,0.6143523201124999,0.030615607397429082,0.1498953799141073,0.11495903196420926
barenaked ladies,0.796819181093707,0.6763329011543369,0.0015404918271673784,0.13485231417677387,0.15915980875665744
pete yorn,0.7959604286892003,0.8958926444950032,0.05778136768870543,8.92060698800601E-4,8.920607231694903E-4
love,0.5338691948337455,0.42027997048334015,0.00666060739034691,0.058000400747155276,0.07691309841200854
los bravos,0.663025556471558,0.8918885154371186,0.002770083127984612,0.07419406728194268,0.15807579545867176
the sweet inspirations,0.9458985985160757,0.47696064181383835,0.059857456680315085,9.835194342480195E-4,9.83519437428167E-4
mark lindsay,0.754740313272877,0.4534363835987669,0.0013850416111649384,0.0013850416299800094,0.3751155569372349
social distortion,0.39368957505808294,0.9286992018897157,0.0382550888428206,0.13775263832819978,0.16835615091603537
alma cogan,0.9670239076669415,0.45143431906982473,0.10868918199691321,0.0027700835525143333,0.04175183055678851
the beach boys,0.5541891850630513,0.47897630060810054,0.03298339522294992,0.06085265573498503,0.13597151487030792
the cowsills,0.6382934872217642,0.6369589654184727,0.0011873117255391068,0.10027446960747843,0.22475555149404836
margo guryan,0.4985572959604287,0.5439297003069565,0.0018156130862641174,0.0018156130257956343,0.26163176919869924
hot chocolate,0.8155399835119538,0.5385241260788124,0.0015037596517628912,0.0015037594939625192,0.1740998071301593
red rockers,0.6619950535861499,0.7287202563283257,0.0011695906576801307,0.3437794709176723,0.0011695906914107265
galaxie 500,0.41312860676009894,0.5980855458148442,0.04310277870806077,0.054241209712631085,0.08411039685820772
brian mcknight,0.30338004946413855,0.3983796090528552,8.779126719828257E-4,8.77912629783321E-4,0.19160358417533555
chris rea,0.5157721178461404,0.5504311414351531,0.0036292105764891944,0.06918468970489183,0.09390298650090315
soft cell,0.5481244847485572,0.5072418678140898,0.09792231322209466,0.1925501969770427,0.022914009890406588
midge ure,0.31883759274525963,0.5034879968223231,0.0011198208784896583,0.32698197707052923,0.21353853851631585
tim hardin,0.5646125309150865,0.24121754353088903,0.06666607764835024,0.01225825262096697,0.2853467795945523
green day,0.6667633126999872,0.9125199600743539,0.00514637770256474,0.24459623153947863,0.10263057626822145
m people,0.8072959604286892,0.8388338054201492,6.418485263117356E-4,6.418485616916838E-4,0.4438316154744462
the everly brothers,0.5627370156636438,0.3910840859093898,0.04076406529341984,0.025990866595350156,0.15728040120620657
the impressions,0.5772439981013764,0.4089298824341599,0.022832104800198687,0.018687076963626138,0.1049542160518504
jr. walker & the all stars,0.8189749931299807,0.6719950946749621,0.06308492415588428,0.05800143423996964,0.13286641497324062
berlin,0.6640560593569661,0.522173932425784,0.001288364323108555,0.0872042306324059,0.30919644670667723
suzanne vega,0.6050597691673536,0.48046425473948734,9.746952242635704E-4,0.35571033229136273,0.014903173896815107
the church,0.6609645507007419,0.6376263202614536,0.0018796993579993078,0.6050746118628032,0.001879699381040394
tito rojas,0.8928276999175597,0.6161041265753244,0.011974886615002024,0.0014906148027784968,0.0014906147248515934
wishbone ash,0.34280708985985164,0.6080958684595554,0.007024232679520558,0.1592504893895953,0.2370321127427025
the motors,0.570280296784831,0.45143431906982473,0.0010741139553528795,0.001074113906308969,0.0010741139500633284
glenn frey,0.6918796372629844,0.6866769012205385,7.642211947418569E-4,7.642211916658219E-4,0.19809382597290473
salma agha,0.5589447650453421,0.4684518675658338,0.003095975268980461,0.003095975310831686,0.33769344686188724
wu-tang clan,0.5429719703215169,0.5890762554346041,0.007305153121696413,0.1381915041891358,0.05096879887643223
tonic,0.5125721352019785,0.9409390963962037,7.974481786518967E-4,7.97448213136339E-4,7.974481944493583E-4
counting crows,0.28381766968947514,0.506991609747972,0.017481875873284407,0.18791618768967555,0.07704004289433633
the goo goo dolls,0.32781768931810146,0.7880671691505423,0.0011842980187458235,0.15707982741820128,0.17015211514797945
buddy holly,0.6997310878184744,0.5231749646902552,0.05874762667730367,0.02794959593976463,0.11591178274916236
karen dalton,0.42312448474855724,0.3841649508973653,0.02283105477659761,0.0011242442623969416,0.20463867207184988
todd rundgren,0.5676571985310649,0.4372833629675284,0.008499023013589286,0.13031343512345703,0.1201262615884458
altered images,0.6187139323990106,0.7687615469071706,0.0010121457510423731,0.0010121457608144259,0.001012145789954946
marine girls,0.7320692497938994,0.16614012369555484,0.001644736863156656,0.0016447369747913014,0.08082074788693165
book of love,0.8042044517724649,0.8628585797674562,0.0019423559475983203,0.0019423559653095421,0.0019423559123670359
freddy fender,0.6624634639886081,0.3752648640368857,0.021736932235464114,0.008399014076042226,0.14353461915910548
the communards,0.8850989282769992,0.8813776766601719,0.1712035014505453,0.06960355442467331,0.03428592346313692
soul asylum,0.4600164880461665,0.6866769012205385,0.0011441647743576399,0.21072237263595353,0.0011441648592459444
ginuwine,0.4449711459192086,0.4816654934568526,0.09695823825037991,5.933726861750944E-4,0.1821242195806082
the fixx,0.8926988870568839,0.7180842885183201,0.002462319209793198,0.2260370944497773,0.1344641102757043
the proclaimers,0.49951909865347616,0.4414239964251136,0.010507030534531657,0.1095219300082988,0.23244214921068088
4 non blondes,0.3801525144270404,0.6596490300798181,0.05438675784215168,0.15936601465628394,0.16158355174299133
dionne warwick,0.5441496879048404,0.4160192275989285,0.01606046148460563,0.00899561292441683,0.23344415471783556
colin blunstone,0.5934666117065128,0.4984828354999675,0.011256802691486453,0.11198058949925668,0.0010220688483218742
glenn lewis,0.3028647980214345,0.5039885129545587,0.016449431170274607,0.03580777979634499,0.3115435881341994
jodeci,0.6749793899422919,0.5543404358574561,0.021705726480685944,0.015369453037511329,0.1107819121479023
si zentner,0.6331409727947238,0.3072856729859831,6.835270005186692E-4,6.835270220974109E-4,6.835270228526521E-4
bobby bloom,0.9433223413025557,0.5975850296826086,0.09207750507025526,8.354219201769274E-4,8.354219352441265E-4
echo & the bunnymen,0.5907529541082716,0.8005943729173524,0.02651204050339444,0.30026980654177654,0.04645039888389901
the vandals,0.17559769167353664,0.9389370318672614,0.0020242915224984626,0.22161561237626182,0.002024291531358486
new kids on the block,0.44476504534212696,0.43041264151593117,0.009809679705751995,7.950281448268539E-4,0.2088921535385097
frank black,0.9072547403132729,0.8818781927924073,0.0015037594113799155,0.001503759438692562,0.001503759424605917
the shadows,0.6944558944765046,0.46594928690465603,0.025010744760468866,0.13762311300429375,0.17815114528596765
the dixie cups,0.8711871393239901,0.46644980303689154,0.013749764988900053,0.0013339042814504666,0.31446741799514444
engelbert humperdinck,0.4068811830173124,0.43285265766057957,0.0016149706103190374,0.006942842313252707,0.20251976421471607
michael nesmith,0.9021022258862325,0.6376263202614535,0.0014105030195035624,0.13190515678153933,0.2205539466443955
the db's,0.8052349546578731,0.8748709669411097,0.0018796994060054962,0.0018796993089024922,0.3234142154851461
ricardo montaner,0.15910964550700743,0.4994838677644386,9.398496319619514E-4,0.36321497372223194,9.398497095233653E-4
jamiroquai,0.700919958030428,0.7966994473792283,0.020107199361195763,0.09019935336999346,0.14410983672460398
the presidents of the united states of america,0.8026586974443528,0.7937873535189486,0.0013728427225844757,0.35270961408083545,0.001372842799159904
josé feliciano,0.58419208573784,0.461444641714536,0.015570297222011477,0.0012231617432999654,0.13718282121034284
paul young,0.6692085737840064,0.6045922555339065,0.04457455331262261,7.309942086079481E-4,7.309941775478532E-4
dru hill,0.3930338004946414,0.3880356089866536,0.0189672260479336,6.391796109792816E-4,0.19100360265530517
jackie wilson,0.6039777411376752,0.48281668056099447,0.11116789091369435,0.01741343004046935,0.08192184464279055
new order,0.7429238801868647,0.8491778054863509,0.0014286108380181391,0.1597938684230335,0.29374442268807244
naked eyes,0.7964756801319043,0.6934338690057185,0.0015485808536453666,0.0015485808971868577,0.14654776126929384
outkast,0.37175391591096457,0.6302854169886652,0.018528814573548966,0.06459489131165096,0.048297911277258306
cliff richard & the shadows,0.6578730420445178,0.4564394803921804,0.031079063883133706,0.0015455305271286468,0.027259913029692995
elvis costello & the attractions,0.8031739488870568,0.7440360499747338,0.00123339704786069,0.1861853960318597,0.12669579246121404
salt-n-pepa,0.8201772464962902,0.6376263202614535,0.05279038565647056,0.04906753300699845,0.03438592903733753
soul for real,0.23639736191261337,0.3993806413173263,0.011905585731503103,3.732736123975182E-4,3.732736140463028E-4
esquivel!,0.5620362737015664,0.5558753519963119,0.017244843576473854,0.14807972813247142,0.00127524702519932
simon & garfunkel,0.5747703450712519,0.4355322065256549,0.02055800878996947,0.11870863964123442,0.06369934458058293
roxy music,0.5226663793749531,0.6843108249590615,0.04125923317209883,0.10881615395811249,0.13928823679634597
10cc,0.6518188375927452,0.6685331914269995,0.0043446100588739245,0.21064444953780287,0.11074235947718242
david gates,0.6073784006595218,0.33731664092011676,0.0014553431150511695,0.0014553429394353755,0.21629927554032696
the tubes,0.5531052486946963,0.6840074818486155,0.026131052957824183,0.09537085265524664,0.1528993491768119
pat benatar,0.6315608683704313,0.5823693392626477,0.010750012231090096,0.166564220619687,0.13073135199879524
jeff buckley,0.12513740038472107,0.43124683506965705,0.0016018867909377355,0.10832367007578146,0.12662596823606645
boyzone,0.49196207749381693,0.5008185774504001,0.007006132463716989,0.0018986861666672472,0.3938172011208756
the marcels,0.7351607584501236,0.40078208648758606,0.07166214437836979,0.059312410430625316,0.0011862359116344991
the boo radleys,0.5661582852431986,0.6596490300798182,0.0011695906432749841,0.24460456989313914,0.0011695906810888991
silver jews,0.449608408903545,0.45793101846624235,0.0018325524716245405,0.1320728104803101,0.13381662079499473
asha bhosle,0.7145507007419621,0.3378171570523523,0.009152087229094469,0.10353171862746142,0.07112882958734375
t. m. soundararajan,0.7966474306128056,0.41573083497035473,0.005381153495366244,0.022721963349489473,0.12143406915414717
